"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2008",212006.0895,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2009",191173.5197,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2010",219207.8543,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2011",239299.8717,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2012",249539.9204,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2013",250006.4206,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2014",271632.9121,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2015",287977.6793,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2016",300476.1655,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2017",320677.4351,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2018",334824.507,
"CZE","TRADEGOODSERV","EXP","MLN_USD","A","2019",338702.2901,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1966",17734.1144,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1967",18392.4397,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1968",20195.1732,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1969",21405.8743,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1970",22223.2226,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1971",23630.1356,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1972",24873.6287,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1973",26951.9548,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1974",27872.2581,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1975",27670.4483,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1976",28619.7616,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1977",29646.0911,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1978",30059.9337,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1979",33333.2592,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1980",35193.4232,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1981",38241.7458,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1982",39451.9295,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1983",41265.2232,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1984",42626.1816,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1985",45199.3126,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1986",45804.6803,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1987",48029.638,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1988",52420.537,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1989",54862.1915,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1990",58442.8552,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1991",62050.4659,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1992",62218.5092,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1993",62983.3241,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1994",68170.3912,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1995",70022.9032,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1996",73286.9836,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1997",76592.153,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1998",79734.1357,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","1999",88724.6275,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2000",99915.4098,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2001",103270.4934,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2002",107765.1457,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2003",106462.4994,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2004",109683.3932,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2005",118260.833,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2006",130486.1903,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2007",135253.5775,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2008",140490.6193,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2009",127531.2167,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2010",131280.806,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2011",140726.2972,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2012",142361.8262,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2013",144655.8449,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2014",149181.9137,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2015",154518.703,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2016",160871.7038,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2017",168330.1102,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2018",172353.7917,
"DNK","TRADEGOODSERV","EXP","MLN_USD","A","2019",175100.3228,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1970",10593.0879,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1971",10470.6835,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1972",11986.9241,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1973",12852.4622,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1974",12866.6953,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1975",11175.974,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1976",12784.8657,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1977",14835.879,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1978",15989.7089,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1979",17532.8214,"E"
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1980",18953.0026,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1981",20053.0996,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1982",19677.7591,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1983",20529.8834,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1984",21870.063,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1985",22008.7023,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1986",22573.4037,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1987",23324.0846,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1988",24146.9031,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1989",24554.9308,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1990",24899.8383,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1991",22934.0912,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1992",25313.5018,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1993",29533.5459,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1994",33458.2771,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1995",36386.609,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1996",38483.1053,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1997",43881.0196,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1998",47774.1907,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","1999",53190.1394,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2000",61756.4682,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2001",62881.3625,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2002",65385.8865,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2003",64726.5046,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2004",70384.7903,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2005",75275.4878,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2006",82662.8193,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2007",90091.8553,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2008",96038.6909,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2009",76721.6193,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2010",81463.5332,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2011",83115.933,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2012",83309.8025,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2013",83786.5864,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2014",82151.0938,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2015",82473.4583,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2016",85525.7766,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2017",93063.0188,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2018",94681.6041,
"FIN","TRADEGOODSERV","EXP","MLN_USD","A","2019",101453.5125,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1950",22569.7099,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1951",25274.5352,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1952",24460.5947,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1953",24147.7324,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1954",26149.5524,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1955",27352.3894,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1956",26924.8525,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1957",29242.0277,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1958",29844.0694,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1959",33544.8188,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1960",39479.2303,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1961",41577.0279,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1962",42061.9021,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1963",45590.6396,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1964",49368.6696,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1965",54703.5323,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1966",58485.3018,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1967",62855.4019,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1968",69439.2208,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1969",80189.9662,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1970",93114.5436,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1971",102106.5294,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1972",113328.438,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1973",127427.1837,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1974",142105.5349,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1975",137563.4228,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1976",149275.1914,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1977",161074.2125,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1978",171631.7562,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1979",183170.2664,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1980",188263.3152,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1981",197399.8908,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1982",195177.4468,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1983",204433.6828,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1984",218275.6571,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1985",222890.0641,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1986",220734.9291,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1987",226904.9222,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1988",246105.442,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1989",270168.4149,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1990",281369.1336,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1991",299031.5177,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1992",316823.534,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1993",318073.7366,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1994",344025.1014,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1995",374486.1701,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1996",390469.5682,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1997",441383.8523,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1998",480280.9842,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1999",504832.5707,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2000",569882.9944,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2001",587390.8171,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2002",599123.7756,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2003",593378.8265,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2004",625172.3645,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2005",650026.8415,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2006",689013.7188,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2007",708245.4002,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2008",711366.5441,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2009",633841.5163,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2010",688955.135,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2011",732799.4796,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2012",753626.6339,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2013",769759.6076,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2014",794949.3833,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2015",831882.0892,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2016",846655.1715,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2017",879308.7691,"P"
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2018",909804.7388,"P"
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2019",928055.4536,"P"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1970",177695.8943,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1971",181878.8846,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1972",193124.0894,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1973",213821.7789,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1974",239028.4088,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1975",224360.7564,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1976",247448.7277,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1977",257335.8165,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1978",264452.3349,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1979",277598.902,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1980",292755.4738,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1981",313887.7558,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1982",325513.2376,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1983",323883.4984,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1984",352566.9029,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1985",378860.0256,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1986",374351.0852,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1987",377121.644,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1988",398471.2223,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1989",439431.9974,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1990",489302.0222,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1991",543246.3836,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1992",541421.5656,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1993",509304.8861,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1994",549633.2141,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1995",585946.9684,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1996",620253.4295,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1997",696348.0601,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1998",749815.0385,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1999",789413.4522,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2000",898354.6895,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2001",949266.9357,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2002",989412.7884,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2003",1008025.8668,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2004",1124266.3501,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2005",1199448.5909,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2006",1346893.3512,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2007",1466600.9949,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2008",1495068.0515,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2009",1281565.1013,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2010",1466236.0313,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2011",1588863.358,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2012",1634848.6151,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2013",1651271.912,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2014",1730468.7266,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2015",1824811.4849,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2016",1868606.9605,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2017",1959847.5348,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2018",2001818.2053,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2019",2019336.393,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1960",2918.9426,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1961",3207.9591,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1962",3061.5605,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1963",3536.9109,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1964",3310.3934,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1965",3845.3063,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1966",5041.9531,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1967",5194.0902,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1968",5097.6142,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1969",5588.584,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1970",6401.8734,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1971",7580.943,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1972",9353.0196,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1973",12102.9288,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1974",12116.8742,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1975",13367.3379,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1976",15281.4223,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1977",16246.2814,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1978",18203.8406,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1979",21627.0672,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1980",24021.446,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1981",26040.9085,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1982",21753.5052,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1983",20481.7049,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1984",22723.3508,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1985",23139.4438,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1986",27038.1981,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1987",28643.5183,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1988",28035.4593,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1989",28580.1751,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1990",27588.7942,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1991",28726.3609,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1992",31605.0774,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1993",30784.34,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1994",33057.466,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1995",34048.8699,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1996",35439.5875,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1997",43627.1559,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1998",45596.6568,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1999",56742.7009,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2000",69330.0204,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2001",69413.3483,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2002",64329.0959,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2003",63856.8104,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2004",75702.6404,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2005",78230.7116,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2006",82308.6769,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2007",91048.5028,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2008",94210.4378,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2009",76763.2906,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2010",80494.9019,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2011",80516.7729,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2012",81461.4876,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2013",82692.3657,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2014",89100.2114,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2015",91854.4483,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2016",90183.4454,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2017",96280.088,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2018",104649.6708,"P"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","2019",109673.7427,"P"
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1991",24590.9552,"E"
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1992",25107.7694,"E"
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1993",22562.0084,"E"
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1994",25657.5156,"E"
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1995",34999.85,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1996",38207.9866,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1997",46899.2939,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1998",54158.8273,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","1999",60550.2049,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2000",75690.2675,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2001",82375.4921,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2002",87120.6096,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2003",92565.2901,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2004",109122.7822,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2005",123172.6949,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2006",147214.1299,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2007",170922.0593,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2008",182359.5431,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2009",162803.6743,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2010",180904.539,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2011",192496.4194,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2012",189216.7089,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2013",196980.2591,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2014",215098.0755,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2015",230940.8578,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2016",239726.2716,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2017",256154.5156,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2018",267238.2284,
"HUN","TRADEGOODSERV","EXP","MLN_USD","A","2019",283387.9901,"P"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1970",1295.9541,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1971",1189.2744,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1972",1361.7814,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1973",1479.772,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1974",1440.3688,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1975",1478.1277,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1976",1671.2819,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1977",1820.2632,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1978",2096.1692,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1979",2227.553,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1980",2287.6711,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1981",2360.0503,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1982",2148.9807,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1983",2385.4397,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1984",2442.8336,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1985",2712.7817,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1986",2874.0978,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1987",2967.9756,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1988",2860.9869,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1989",2945.1793,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1990",2944.4221,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1991",2770.4186,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1992",2715.5107,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1993",2892.3635,"E"
